CCTV中央频道,#genre#
黑白魔女库伊拉,https://vod.bunediy.com/20210529/oVwbZwt2/index.m3u8
天使替我来爱你,https://vod.bunediy.com/20210529/G2jY90Mb/index.m3u8
恐怖片,#genre#
王国北方的阿信,https://vod.bunediy.com/20210723/ISvKTPET/index.m3u8
恐惧街1,https://vod.bunediy.com/20210702/pEsIzOE2/index.m3u8
恐惧街2,https://vod.bunediy.com/20210709/3hSO7wXK/index.m3u8
恐惧街3,https://vod.bunediy.com/20210716/MWbSiOdJ/index.m3u8
猛鬼实验室2021,https://vod.bunediy.com/20210527/SedKmtZ5/index.m3u8
我想结束这一切2020,https://vod.bunediy.com/20200905/eYY7CwMR/index.m3u8
隐形人2020,https://vod.bunediy.com/20200612/pqpBfOmD/index.m3u8
逃跑2020,https://vod.bunediy.com/20201122/Sk9f5hEr/index.m3u8
单身请开眼2020,https://vod.bunediy.com/20210619/faOUcwYG/index.m3u8
红衣小女孩2015,https://vod.bunediy.com/20200715/t1V6hqPv/index.m3u8
招魂,https://vod.bunediy.com/20200509/ati4Yfl4/index.m3u8
招魂2,https://vod.bunediy.com/20210423/AuBBjAZg/index.m3u8
招魂3,https://vod.bunediy.com/20210604/QMhOSfp2/index.m3u8
潜伏,https://vod.bunediy.com/20210329/3jKg74A3/index.m3u8
潜伏2,https://vod.bunediy.com/20210329/8yRZPLu5/index.m3u8
潜伏3,https://vod.bunediy.com/20210329/2GbVfnGl/index.m3u8
潜伏4,https://vod4.buycar5.cn/20210117/FSn9DWFV/1000kb/hls/index.m3u8
电锯惊魂1,https://vod.bunediy.com/20200703/J8GbAlOy/index.m3u8
电锯惊魂2,https://vod.bunediy.com/20210520/YsDKSL8R/index.m3u8
电锯惊魂3,https://vod.bunediy.com/20210520/QURVL75v/index.m3u8
电锯惊魂4,https://vod.bunediy.com/20210621/CEwLCvTT/index.m3u8
电锯惊魂5,https://vod.bunediy.com/20210520/qhQLDMF0/index.m3u8
电锯惊魂6,https://vod.bunediy.com/20210520/1pyxhCzu/index.m3u8
电锯惊魂7,https://vod.bunediy.com/20210520/Dfx0uKCs/index.m3u8
电锯惊魂8,https://vod.bunediy.com/20201218/b5xSmd3g/index.m3u8
电锯惊魂9,https://vod.bunediy.com/20210601/NjifTcC3/index.m3u8
粽邪2,https://v3.dious.cc/20201231/ATOfMqkY/1000kb/hls/index.m3u8
红衣小女孩外传,https://vod2.buycar5.cn/20200911/d8OCUkLG/1000kb/hls/index.m3u8
流言,https://vod.bunediy.com/20210617/YcAQfTTo/index.m3u8
明天的记忆,https://vod.bunediy.com/20210516/2NIkoFSR/index.m3u8
笔仙怪谈,https://vod.bunediy.com/20210519/75UEjIKE/index.m3u8
深海狂鲨3,https://vod.bunediy.com/20200728/jmzbVL3q/index.m3u8
戰爭片,#genre#
敦刻尔克,https://vod.bunediy.com/20200505/9lnPcpJs/index.m3u8
敢死队,https://vod.bunediy.com/20200414/viyQfwe6/index.m3u8
敢死队2,https://vod.bunediy.com/20200507/PlYF2nAX/index.m3u8
敢死队3,https://video.buycar5.cn/20200902/hN54huLN/1000kb/hls/index.m3u8
长城,https://vod.bunediy.com/20201112/D12bKXu1/index.m3u8
海豹突击队大战僵尸,https://vod.bunediy.com/20200429/V37xe7Sd/index.m3u8
勇者行动,https://vod4.buycar5.cn/20210319/lEblpSN4/1000kb/hls/index.m3u8
浴血无名川2021,https://vod.bunediy.com/20210402/0XLg8Moc/index.m3u8
灰猎犬号2020,https://vod.bunediy.com/20210315/5KzwUySP/index.m3u8
战争幽灵2020,https://vod.bunediy.com/20201101/oEeIZs7s/index.m3u8
八佰2020,https://vod.bunediy.com/20201107/aeFcG8Dl/index.m3u8
特别有种2020,https://vod.bunediy.com/20200802/FIorqGhz/index.m3u8
绝地狙杀,https://vod.bunediy.com/20210701/aP44AiJA/index.m3u8
美国叛徒轴心莎莉的审判,https://vod.bunediy.com/20210608/xIyvVk7Q/index.m3u8
赵云传之龙鸣长坂坡,https://vod.bunediy.com/20201107/UNtYVV05/index.m3u8
赵子龙,https://vod.bunediy.com/20201130/0XvMrvD4/index.m3u8
災難片,#genre#
一呼百应,https://vod.bunediy.com/20201202/w5BmvUtc/index.m3u8
战疫2020之我是医生,https://vod.bunediy.com/20201104/fRZDGu3E/index.m3u8
鲨海逃生,https://vod.bunediy.com/20200715/yqForWuB/index.m3u8
伦敦陷落,https://vod.bunediy.com/20200410/lLDXf1Na/index.m3u8
天使陷落,https://vod.bunediy.com/20200716/kqWXJuaG/index.m3u8
奥林匹斯的陷落,https://vod.bunediy.com/20200413/8ln8maRr/index.m3u8
冰海陷落,https://sf1-ttcdn-tos.pstatp.com/obj/tos-cn-o-0004/34b477bb663d4f1185f7a3b2620d64f9?.mp4
圣安地列斯地震,https://vod.bunediy.com/20200429/TgcGlvX6/index.m3u8
摩天营救,https://vod.bunediy.com/20200502/eYIxYopq/index.m3u8
惊涛飓浪,https://vod.bunediy.com/20210107/uPeK4B4o/index.m3u8
极限逃生,https://video.buycar5.cn/20200902/Ll6uHuNT/1000kb/hls/index.m3u8
大地震,https://vod.bunediy.com/20201228/0b3waKbS/index.m3u8
巨鳄风暴,https://video.buycar5.cn/20200920/0Kd8cZcT/1000kb/hls/index.m3u8
冰峰暴,https://video.buycar5.cn/20200920/bDVyhhrG/1000kb/hls/index.m3u8
天·火,https://video.buycar5.cn/20200920/WS058uud/1000kb/hls/index.m3u8?_t=1626435840511
大雪怪,https://iqiyi-com.jjyl12349.com/20210722/wqgq76CZ/1000kb/hls/index.m3u8
陆行鲨,https://video.buycar5.cn/20200801/rCgfwAYf/1000kb/hls/index.m3u8
龙潭巨兽,https://vod2.buycar5.cn/20201018/GPU5H6Gg/1000kb/hls/index.m3u8
变异狂蟒2,https://vod.bunediy.com/20210103/dCoW7mMw/index.m3u8
狂鳄海啸2021,https://vod.bunediy.com/20210716/CL6vosPi/index.m3u8
终极台风2020,https://vod.bunediy.com/20200927/mQcakLd5/index.m3u8
蟑潮2020,https://vod.bunediy.com/20201129/eeIpXp1y/index.m3u8
大章鱼2020,https://vod.bunediy.com/20200904/22A5PO8S/index.m3u8
紧急救援2020,https://vod.bunediy.com/20210206/V92cbtDm/index.m3u8
末日逃生2020,https://vod.bunediy.com/20201121/0U8Ir42T/index.m3u8
流浪地球2020特别版,https://vod.bunediy.com/20210117/BJ9K5hW9/index.m3u8
流浪地球2019,https://vod.bunediy.com/20200506/rDqQynvE/index.m3u8
中国机长2019,https://vod.bunediy.com/20200507/dacHXlEB/index.m3u8
烈火英雄2019,https://vod.bunediy.com/20200506/fE01jzHV/index.m3u8
動畫片,#genre#
轻松小熊和小薰2021,https://vod.bunediy.com/20210601/5nkUgn7U/index.m3u8
小美人鱼的奇幻冒险2021,https://vod.bunediy.com/20210630/UUh9l0Lu/index.m3u8
哪吒重生普通话,https://vod.bunediy.com/20210402/OZAmg4R0/index.m3u8
哪吒重生粤语,https://vod.bunediy.com/20210419/2PPPh5p4/index.m3u8
许愿神龙2019,https://vod.bunediy.com/20210320/QliPfBWg/index.m3u8
史酷比狗2020,https://vod.bunediy.com/20210103/FFX4xuhq/index.m3u8
刺猬索尼克2020,https://vod.bunediy.com/20200614/I10PiEjp/index.m3u8
大侦探皮卡丘2019,https://vod.bunediy.com/20200413/p5UVBxY2/index.m3u8
粵語片,#genre#
感动她77次,https://vod.bunediy.com/20210616/yIqayuCV/index.m3u8
乜代宗师,https://vod.bunediy.com/20200614/OCvmcxdM/index.m3u8
小Q,https://vod.bunediy.com/20200506/UHhFhJW2/index.m3u8
犯罪现场,https://vod.bunediy.com/20200505/rbJ2qIRS/index.m3u8
反贪风暴4,https://sf1-ttcdn-tos.pstatp.com/obj/tos-cn-v-0004/831c19187d804ab0978948475309a7b0?.mp4
扫毒2天地对决,https://vod.bunediy.com/20200506/Oj5vncqn/index.m3u8
追龍2,https://vod.bunediy.com/20210528/uf00AqP7/index.m3u8
澳门风云1,https://vod.bunediy.com/20200507/zzd7HFwq/index.m3u8
澳门风云2,https://vod.bunediy.com/20200429/P9bXXW4Y/index.m3u8
澳门风云3,https://vod.bunediy.com/20200413/wFbpv5Ph/index.m3u8
冲锋战警,https://vod.bunediy.com/20200507/hV5vwb5m/index.m3u8
线人,https://vod.bunediy.com/20200502/LkIv0kQA/index.m3u8
宝贝计划,https://vod.bunediy.com/20200422/tkAPJur1/index.m3u8
决战紫禁之巅,https://vod.bunediy.com/20200508/nPCsfb0w/index.m3u8
消失的子弹,https://vod.bunediy.com/20200509/6T1yB1Sx/index.m3u8
六福喜事,https://vod.bunediy.com/20200501/ObuDiUml/index.m3u8
武状元苏乞儿,https://vod.bunediy.com/20200502/HAl7VeIg/index.m3u8
反贪风暴2,https://vod.bunediy.com/20200413/4xxPBE9s/index.m3u8
反贪风暴3,https://vod.bunediy.com/20200505/3MSozGmy/index.m3u8
杀破狼·贪狼,https://vod.bunediy.com/20200502/UcivsUkO/index.m3u8
黑白迷宫,https://vod.bunediy.com/20200505/mDITuuLv/index.m3u8
毒。诫,https://vod.bunediy.com/20200506/ORGIjkTB/index.m3u8
我的特工爷爷,https://vod.bunediy.com/20200506/4FKwF8mF/index.m3u8
妖铃铃,https://vod.bunediy.com/20200506/Nu88z7bg/index.m3u8
导火线,https://vod.bunediy.com/20200430/KW9Egt1J/index.m3u8
赌侠1,https://vod.bunediy.com/20200502/NjxSYXFA/index.m3u8
赌侠2之上海滩赌圣,https://vod.bunediy.com/20200502/gRB1ZH18/index.m3u8
盲探,https://vod.bunediy.com/20200508/PIZ2xtAv/index.m3u8
拆弹专家1,https://vod.bunediy.com/20200505/IhpYdE7G/index.m3u8
拆弹专家2,https://vod.bunediy.com/20210417/wT1T0eNw/index.m3u8
叶问3,https://vod.bunediy.com/20200428/lQbysS4M/index.m3u8
追龙1,https://vod.bunediy.com/20200412/eKNTcmZb/index.m3u8
追龙2,https://vod.bunediy.com/20210528/uf00AqP7/index.m3u8
新喜剧之王,https://vod.bunediy.com/20200506/X9Z4oxAg/index.m3u8
急先锋,https://vod.bunediy.com/20201019/laE6f29v/index.m3u8
真·三国无双2021,https://vod.bunediy.com/20210506/sYQDB8Nk/index.m3u8
满城尽带黄金甲2006,https://vod.bunediy.com/20210511/w9yrStD9/index.m3u8
警察故事2013,https://vod.bunediy.com/20210504/czMwCrdk/index.m3u8
侠盗联盟2017,https://vod.bunediy.com/20201219/mcDTCV1J/index.m3u8
逃学威龙1,https://vod.bunediy.com/20201123/QwB6CNCz/index.m3u8
逃学威龙2,https://vod.bunediy.com/20200508/nh4LL8IH/index.m3u8
窃听风云2,https://vod.bunediy.com/20201117/IM8vkwtD/index.m3u8
神探蒲松龄2019,https://vod.bunediy.com/20201121/grvQI6UI/index.m3u8
怪物先生2019,https://vod.bunediy.com/20200818/AdZsrIxI/index.m3u8
恶战2014,https://vod.bunediy.com/20200507/0GOIXykq/index.m3u8
追凶2012,https://vod.bunediy.com/20200509/pfNHYZNX/index.m3u8
惊天破2016,https://vod.bunediy.com/20200505/VVePtZWk/index.m3u8\
百变星君,https://vod.bunediy.com/20200506/WrT2zpOt/index.m3u8
夺命金2012,https://vod.bunediy.com/20200507/ZHkTAzTn/index.m3u8
功夫,https://vod.bunediy.com/20200506/rznhZHhg/index.m3u8
回魂夜,https://vod.bunediy.com/20200424/mjB2MA3P/index.m3u8
超级学校霸王,https://vod.bunediy.com/20200502/hEqDdWKL/index.m3u8
冲锋车,https://vod.bunediy.com/20200507/YJyPz52V/index.m3u8
麦路人,https://vod.bunediy.com/20201016/eZvsUK6M/index.m3u8
失恋反攻队,https://vod.bunediy.com/20210203/l3KUGh8t/index.m3u8
无间风暴,https://vod.bunediy.com/20210523/uT4ghhN8/index.m3u8
港台频道3,#genre#
❤三立台湾台,http://59.125.101.187:8501/playlist.m3u8
凤凰香港台,mitv://ns2.hellotvvod.com:9906/50ed38b1327348e9adef15ffdda5847d
凤凰中文台,mitv://ns2.hellotvvod.com:9906/c913733fff48431282ade4d24f8d06e7
凤凰资讯台,mitv://ns2.hellotvvod.com:9906/4d082b1483b7457fb9abdb5a330e2722
凤凰电影台,mitv://ns2.hellotvvod.com:9906/bc8335dd32b24110b98b449b5136650f
翡翠台,mitv://ns2.hellotvvod.com:9906/5b6bd16bd77340f9b4ab4b6b9c97d25c
翡翠台,mitv://ns2.hellotvvod.com:9906/61ab74d2000c56d914e7a7702f0c341f
明珠台,mitv://ns2.hellotvvod.com:9906/4673f367b43f4f2a8c52545578a544b4
翡翠台(华丽台),mitv://ns2.hellotvvod.com:9906/b64a5d745eb543bd9b96bcaa2b46d7b3
TVB经典台,mitv://ns2.hellotvvod.com:9906/63ab262e8c424520a16e6b2285170a1c
TVB星河(粤),mitv://ns2.hellotvvod.com:9906/3f939e97e1744fbc99bf95fc9c1e90fb
TVB娱乐新闻台,mitv://ns2.hellotvvod.com:9906/15bd8845eda54b3daaa2b09effe31962
无线财经·资讯台,mitv://ns2.hellotvvod.com:9906/f4b79bb5229747e6a21aa7fc4ae775c5
无线新闻台,mitv://ns2.hellotvvod.com:9906/4d4d2caeec714db28adc1d87eebd1310
无线新闻台,mitv://ns2.hellotvvod.com:9906/7424c2f298f14eddba3890781a597b49
J2,mitv://ns2.hellotvvod.com:9906/aea4a217b2a345998ad072af65ebf9ab
ViuTV,mitv://ns2.hellotvvod.com:9906/7f49eadd3d9a4e07815bc589f558a083
ViuTVsix,mitv://ns2.hellotvvod.com:9906/892223fab57e4f389cf52556edee2097
now新闻台,mitv://ns2.hellotvvod.com:9906/a73f235069764ddfb559e23cf05b94ec
now直播台,mitv://ns2.hellotvvod.com:9906/25f271d4fd534fe2a69585c8befe81b2
RHK32,mitv://ns2.hellotvvod.com:9906/3338453d91bc4cd7ae3e963b589cec41
RHK31,mitv://ns2.hellotvvod.com:9906/56c46c01f4f64c3197f3fa1ad44b809a
爆谷台,mitv://ns2.hellotvvod.com:9906/07323c07d5454d02b652bfbe07e564e3
爆谷星影台,mitv://ns2.hellotvvod.com:9906/2e53329fb30240568578c801bda19bc9
Thrill,mitv://ns2.hellotvvod.com:9906/b357df45bcd2441a9ee6dd2d5ab42dc7
HKC 18,mitv://ns2.hellotvvod.com:9906/4322bcb2253d48479ab664eae4abcfc0
Hands Up,mitv://ns2.hellotvvod.com:9906/e7abc271534e4f8fa54c43592e4f307e
HKC 18,mitv://ns2.hellotvvod.com:9906/8b592d1c73794a5b886818682c897bd1
HKC 603,mitv://ns2.hellotvvod.com:9906/e2a0620cd41d4fb2aa5a8cfc20bfb09f
HKC Sports Plus 1,mitv://ns2.hellotvvod.com:9906/f0038f3c6302494791a7f5e67060437d
HKC财经资讯台,mitv://ns2.hellotvvod.com:9906/8bf75d33ddce4939b5c8493d6584af38
HKC电影台,mitv://ns2.hellotvvod.com:9906/319539ff5c5b47f3bd6c6320019b2c5b
HKC體育台,mitv://ns2.hellotvvod.com:9906/8649b8050a2f4a0aa229fa0d7f781a5a
HKC新闻台,mitv://ns2.hellotvvod.com:9906/202bba347f1148949987d4c9f80fa4e9
HKC直播新闻台,mitv://ns2.hellotvvod.com:9906/99b6f389253c491194774c2fc14ed93c
HKC综合娱乐台,mitv://ns2.hellotvvod.com:9906/92b6d7f366ab46e0b28e6b989aad9880
阳光卫视,mitv://ns2.hellotvvod.com:9906/9bf9d5adacf147aca1cfee4614bf139e
香港开电视,mitv://ns2.hellotvvod.com:9906/96ece409d0b442e5a418ba1fac30309c
星空卫视,mitv://ns2.hellotvvod.com:9906/d7c57db745034fb9bb5788b17a54a644
功夫台,mitv://ns2.hellotvvod.com:9906/d565dff3354a42d0817b0d73d0b21e91
美亚电影台(粤语),mitv://ns2.hellotvvod.com:9906/d00892cd8006449596a6c524a921af76
星卫HD电影台,mitv://ns2.hellotvvod.com:9906/8d631ba81f3044ee80e81244b84fa795
亚洲剧台,mitv://ns2.hellotvvod.com:9906/97262212f3154fb085470946c995f2ee
粤语片台,mitv://ns2.hellotvvod.com:9906/190c0b7a5e4240239822373931799865
直播台,mitv://ns2.hellotvvod.com:9906/a8323b3f8a74400ea0a714ea228ddaff
非凡商业台,mitv://ns2.hellotvvod.com:9906/e3da8f09fc0f4978b7f022cbd5c4d21d
非凡新闻台,mitv://ns2.hellotvvod.com:9906/cd437a06991b4057b48d342b267b8a0f
寰宇新闻台,mitv://ns2.hellotvvod.com:9906/4c46a75b506d4d4e8079437a448e7960
壹电视新闻台,mitv://ns2.hellotvvod.com:9906/2f6e4cd2526941f6a8484dbadd8a4132
壹电视综合,mitv://ns2.hellotvvod.com:9906/c1e862ffc9ea46508594ae0b0708feaf
爆谷台,mitv://ns2.hellotvvod.com:9906/07323c07d5454d02b652bfbe07e564e3
非凡商业台,mitv://ns2.hellotvvod.com:9906/e3da8f09fc0f4978b7f022cbd5c4d21d
寰宇新闻台,mitv://ns2.hellotvvod.com:9906/4c46a75b506d4d4e8079437a448e7960
澳门-MACAU,mitv://ns2.hellotvvod.com:9906/9aed9607b91c489aa9ee04b1691ffb36
澳门莲花,mitv://ns2.hellotvvod.com:9906/7a89ce2f01214f64a670eda9abb1adb3
#__#
TVBS,mitv://ns2.hellotvvod.com:9906/0c9987b47011430c9efd9b097c820a1c
TVBS欢乐台,mitv://ns2.hellotvvod.com:9906/c886a9f8b7d74283b313c5179495f6b4
TVBS精采台,mitv://ns2.hellotvvod.com:9906/29e67da386da4ffdb7121b14f720db7f
TVBS新闻台,mitv://ns2.hellotvvod.com:9906/aaed84d12f0548938c0de41b55eb7158
TVBS亚洲,mitv://ns2.hellotvvod.com:9906/4a02a6f99f9446799df7cb207b4383d8
TVB经典台,mitv://ns2.hellotvvod.com:9906/63ab262e8c424520a16e6b2285170a1c
TVB娱乐新闻台,mitv://ns2.hellotvvod.com:9906/15bd8845eda54b3daaa2b09effe31962
中天新闻台,mitv://ns2.hellotvvod.com:9906/0e656352e49f44c784c4444351fba4aa
中天亚洲台,mitv://ns2.hellotvvod.com:9906/8e752407c2394343905cb2f853c17efe
中天综合台,mitv://ns2.hellotvvod.com:9906/b01d4c631f884038a8ef5d5a0dfa7d27
中天娱乐台,mitv://ns2.hellotvvod.com:9906/49cf7c960bcf434da286559a54d87bd2
中视,mitv://ns2.hellotvvod.com:9906/924c8294399f430f81650fce2a6790e2
中视,mitv://ns2.hellotvvod.com:9906/bf0d1b6f95464c299c6cf2e56c80c4ba
中视新闻台,mitv://ns2.hellotvvod.com:9906/340b8c24f11a432783ee8f11b095589e
中视菁采台,mitv://ns2.hellotvvod.com:9906/25a4785a12de42aa9990ecdc4816ce1f
中视经典台,mitv://ns2.hellotvvod.com:9906/f175bd0af8204349a2cd699c7d5b25d0
华视,mitv://ns2.hellotvvod.com:9906/7d88060b887746dcbc34a1405d4db781
华视,mitv://ns2.hellotvvod.com:9906/896f768f4ba043ee93b77338ff2fa287
华视新闻,mitv://ns2.hellotvvod.com:9906/ffa80d65c52c42bb80354be77b943e69
公视,mitv://ns2.hellotvvod.com:9906/0a1fb244e9cc47f6851e00e3e6457e1c
公视,mitv://ns2.hellotvvod.com:9906/91572d5ba32c427a84c9530f399793c7
公视台语台,mitv://ns2.hellotvvod.com:9906/f01788e57bb546a9ac6d7aeb0ff65ea3
公视3台,mitv://ns2.hellotvvod.com:9906/b283c7ad280f4a13af0f460e92d3cfdd
民视,mitv://ns2.hellotvvod.com:9906/63f4f0e215634c20b1252bf03c6f7ab4
民视,mitv://ns2.hellotvvod.com:9906/0ca7fc4678874e1d9a0e8345e6facb11
民视新闻台,mitv://ns2.hellotvvod.com:9906/5c7e5c2ac54b487d892c987cdbe3f38a
民视TW台,mitv://ns2.hellotvvod.com:9906/72cee1b083944bb880ea5dae772cb677
民视第一台,mitv://ns2.hellotvvod.com:9906/23787bd7804f4f0fb35af15ff03c7f43
台视,mitv://ns2.hellotvvod.com:9906/69aad49225134ea5af0d9947ea11f837
台视,mitv://ns2.hellotvvod.com:9906/651f45e4acb04cb3805cce71319f9a37
台视新闻台,mitv://ns2.hellotvvod.com:9906/5c5cc48e5bce4dfcb696d5a4ffafe42d
台视财经台,mitv://ns2.hellotvvod.com:9906/6f6f073df58940c5a46ea3681af6c450
东森综合台,mitv://ns2.hellotvvod.com:9906/edbcc7228a1e48b8bcfc2046f8c555e7
东森财经新闻台,mitv://ns2.hellotvvod.com:9906/0f38d3ad32ca45f7bad844fb3be988ca
东森YOYO台,mitv://ns2.hellotvvod.com:9906/3757d4ead8724787a16d7b710a671429
东森新闻台,mitv://ns2.hellotvvod.com:9906/92670fdff4e04ca494565986cf5155ba
东森新闻台,mitv://ns2.hellotvvod.com:9906/722d83d06e1442f8a78068f47fb077bd
东森戏剧台,mitv://ns2.hellotvvod.com:9906/3cc542b563b4439d848240884b5c59b5
东森洋片台,mitv://ns2.hellotvvod.com:9906/2d4bfb279dd64a888ce345c07a499673
东森亚洲卫视,mitv://ns2.hellotvvod.com:9906/af2d3d6249264df4a03be4c9d17f4656
东森电影台,mitv://ns2.hellotvvod.com:9906/b281a35d9d364317b1ef6a958bc4b01e
三立综合台,mitv://ns2.hellotvvod.com:9906/89578a22cc424958a60aa71e9c5e5dc3
三立新闻台,mitv://ns2.hellotvvod.com:9906/e160de569de14412802152fc326cc577
三立戏剧台,mitv://ns2.hellotvvod.com:9906/7a90d52a38834849bd613723442f09d4
三立TW台,mitv://ns2.hellotvvod.com:9906/ba93c19123334a9da4fe8bb3fbd4fa40
三立TW台,mitv://ns2.hellotvvod.com:9906/f21bb2e8277f408a904c4e65b90d0245
三立都会台,mitv://ns2.hellotvvod.com:9906/a140d3c7804d40c194dd2dc577ea630f
三立iNEWS,mitv://ns2.hellotvvod.com:9906/211248213bd94aeca76d02361c5db7f2
纬来综合台,mitv://ns2.hellotvvod.com:9906/798c89a9aab34b909aa4e34e90d95136
纬来戏剧台,mitv://ns2.hellotvvod.com:9906/30aacc80e8174d61ad89e8a1b4e9be87
纬来体育台,mitv://ns2.hellotvvod.com:9906/ea099bf29ede425ea3b756ad80e2e0d8
纬来日本,mitv://ns2.hellotvvod.com:9906/8c3a5572c88a48cc95a365a4ac0d3e3a
纬来精采,mitv://ns2.hellotvvod.com:9906/85ae702475e842fb834a1acfa228eb7d
纬来育乐台,mitv://ns2.hellotvvod.com:9906/f39140d1a46d4a92a2979b96bbf6297c
纬来电影台,mitv://ns2.hellotvvod.com:9906/1b14d83a7c5345a5874fc4af756dcd26
靖天综合台,mitv://ns2.hellotvvod.com:9906/f53344308f114e15a0c4dfa2b57e28e0
靖天资讯台,mitv://ns2.hellotvvod.com:9906/4e31129c61d04142ba1d5de9b0d4e674
靖天育乐台,mitv://ns2.hellotvvod.com:9906/abcb9d870e0048968959af9826ae17ed
靖天日本台,mitv://ns2.hellotvvod.com:9906/283c3fc77bb54821930f66f93f97cef0
靖天卡通台,mitv://ns2.hellotvvod.com:9906/cb666ccd60d247eb9c9f6f82a56d288f
靖洋戏剧台,mitv://ns2.hellotvvod.com:9906/02828a9f1c2742f18efee2d121fbfab7
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/0288760000c54d65a4ec85cddabfa695
靖天映画,mitv://ns2.hellotvvod.com:9906/28675d84ac75495590c5142ea78dfd4a
靖天戏剧台,mitv://ns2.hellotvvod.com:9906/5f7f85e27f8a48898601fd13691ce65b
靖天电影台,mitv://ns2.hellotvvod.com:9906/1ec4411342f341bface5c04a06f72996
靖天国际台,mitv://ns2.hellotvvod.com:9906/fe6158a29d554424a3ffd327f2ea8f23
八大综合台,mitv://ns2.hellotvvod.com:9906/a9e88fd30ead4b0795554adc8584c21c
八大娱乐台,mitv://ns2.hellotvvod.com:9906/dbfe4933322645af9b106b52a171f6be
八大优频道,mitv://ns2.hellotvvod.com:9906/8f68d6c4ec1146ffb4db704063d8ad17
八大戏剧台,mitv://ns2.hellotvvod.com:9906/556a9d71a8574b8f8fd41fb48af24186
八大第一台,mitv://ns2.hellotvvod.com:9906/cd10540b3d8845d7bcbf8f53d6e4df4e
now新闻台,mitv://ns2.hellotvvod.com:9906/a73f235069764ddfb559e23cf05b94ec
now直播台,mitv://ns2.hellotvvod.com:9906/25f271d4fd534fe2a69585c8befe81b2
年代新闻,mitv://ns2.hellotvvod.com:9906/861a26b91b1c46e899e5c2d324e5ae75
寰宇新闻TW台,mitv://ns2.hellotvvod.com:9906/a3a326d0d1054dc382798aa621fa8f69
霹雳TW台,mitv://ns2.hellotvvod.com:9906/f8f81d3fe3a34dc5aad5473339f48ad1
爱尔达综合台,mitv://ns2.hellotvvod.com:9906/22f19d09842c44ac9a54148416b05a73
ETtoday综合台,mitv://ns2.hellotvvod.com:9906/f9d5cb41e4ff44b6852684884a9becae
超视,mitv://ns2.hellotvvod.com:9906/be753446d3d6436693b0360521b2716c
客家电视台,mitv://ns2.hellotvvod.com:9906/466358caf55b4c5196722f3ab63a9559
原住民电视台,mitv://ns2.hellotvvod.com:9906/2ac26369379a40da898a737266ce2f32
Nice TV靖天欢乐台,mitv://ns2.hellotvvod.com:9906/a7437f5fa04d4f938d6e8ac430bd75d8
人间卫视,mitv://ns2.hellotvvod.com:9906/3c8365e89c5c4445a82c2e8668d37615
好消息,mitv://ns2.hellotvvod.com:9906/dc7c70b407354401a49a209d7cdfc7a4
好消息2台,mitv://ns2.hellotvvod.com:9906/676935fda20142a7b3bfbcf739918eb1
大爱,mitv://ns2.hellotvvod.com:9906/3b75beaa9e814b7a8224af4e59d4fe13
大爱,mitv://ns2.hellotvvod.com:9906/bcb5837b775342deb2dd661964c0db60
大爱2台,mitv://ns2.hellotvvod.com:9906/e433c92200ae48688e3f2e14a7eccc74
卫视中文台,mitv://ns2.hellotvvod.com:9906/c50f39f9db464e6a8bc618d4078ceb2c
星卫娱乐台,mitv://ns2.hellotvvod.com:9906/48fd8cc5696d4370950d936cd85357ed
高点综合台,mitv://ns2.hellotvvod.com:9906/061d2020346649a2ba6f568f24fe1227
国会频道1,mitv://ns2.hellotvvod.com:9906/9148be066ebc4574830ce34c96f73d77
国会频道2,mitv://ns2.hellotvvod.com:9906/9324fe5726cc4429ae1f262de9ab6bec
国兴卫视,mitv://ns2.hellotvvod.com:9906/f46e9c06622b4723a2e5d5e5cbf67453
天映频道,mitv://ns2.hellotvvod.com:9906/5269376492594c409d17a924e61b0c8d
天映经典,mitv://ns2.hellotvvod.com:9906/14508dcde2f047988e3eb170ea9d0afb
美亚电影台,mitv://ns2.hellotvvod.com:9906/150244c3246e496fbf46e78141675e43
美亚电影台(粤语),mitv://ns2.hellotvvod.com:9906/d00892cd8006449596a6c524a921af76
龙祥电影,mitv://ns2.hellotvvod.com:9906/06d764e002954609ba6964230e94fa4d
龙华戏剧,mitv://ns2.hellotvvod.com:9906/98059bdd8f5b4ecdb6bbb2a75880a5f4
龙华偶像,mitv://ns2.hellotvvod.com:9906/9b6345ec197e4b0dafdb1f6f6c6b121e
龙华电影,mitv://ns2.hellotvvod.com:9906/5575a064ad194fdaa5a8ea68e03867c1
靖天映画,mitv://ns2.hellotvvod.com:9906/28675d84ac75495590c5142ea78dfd4a
靖天电影台,mitv://ns2.hellotvvod.com:9906/1ec4411342f341bface5c04a06f72996
好莱坞电影台,mitv://ns2.hellotvvod.com:9906/20eb5e3b138a4e94a4f43d274406a725
凤凰电影台,mitv://ns2.hellotvvod.com:9906/bc8335dd32b24110b98b449b5136650f
#__#
东森洋片台,mitv://ns2.hellotvvod.com:9906/2d4bfb279dd64a888ce345c07a499673
东森电影台,mitv://ns2.hellotvvod.com:9906/b281a35d9d364317b1ef6a958bc4b01e
采昌影剧台,mitv://ns2.hellotvvod.com:9906/72d17cdd80254341bc68c5833fc65850
爆谷星影台,mitv://ns2.hellotvvod.com:9906/2e53329fb30240568578c801bda19bc9
